@relation CecogClassifier-weka.filters.unsupervised.attribute.Remove-R144

@attribute ch_acd numeric
@attribute ch_area_ratio numeric
@attribute ch_cc numeric
@attribute ch_max_val_0 numeric
@attribute ch_max_val_1 numeric
@attribute ch_max_val_2 numeric
@attribute ch_mean_area numeric
@attribute ch_rugosity numeric
@attribute ch_thresh_cc numeric
@attribute ch_variance_area numeric
@attribute circularity numeric
@attribute dist_max numeric
@attribute dist_min numeric
@attribute dist_ratio numeric
@attribute dyn_distance_nb_max numeric
@attribute dyn_distance_radius_0 numeric
@attribute dyn_distance_radius_1 numeric
@attribute dyn_distance_radius_2 numeric
@attribute dyn_distance_radius_3 numeric
@attribute eccentricity numeric
@attribute ellip_axis_ratio numeric
@attribute ellip_major_axis numeric
@attribute ellip_minor_axis numeric
@attribute granu_close_area_1 numeric
@attribute granu_close_area_2 numeric
@attribute granu_close_area_3 numeric
@attribute granu_close_area_5 numeric
@attribute granu_close_area_7 numeric
@attribute granu_close_volume_1 numeric
@attribute granu_close_volume_2 numeric
@attribute granu_close_volume_3 numeric
@attribute granu_close_volume_5 numeric
@attribute granu_close_volume_7 numeric
@attribute granu_open_area_1 numeric
@attribute granu_open_area_2 numeric
@attribute granu_open_area_3 numeric
@attribute granu_open_area_5 numeric
@attribute granu_open_area_7 numeric
@attribute granu_open_volume_1 numeric
@attribute granu_open_volume_2 numeric
@attribute granu_open_volume_3 numeric
@attribute granu_open_volume_5 numeric
@attribute granu_open_volume_7 numeric
@attribute gyration_radius numeric
@attribute gyration_ratio numeric
@attribute h16_2ASM numeric
@attribute h16_2CON numeric
@attribute h16_2COR numeric
@attribute h16_2COV numeric
@attribute h16_2DAV numeric
@attribute h16_2ENT numeric
@attribute h16_2IDM numeric
@attribute h16_2PRO numeric
@attribute h16_2SAV numeric
@attribute h16_2SET numeric
@attribute h16_2SHA numeric
@attribute h16_2SVA numeric
@attribute h16_2VAR numeric
@attribute h16_2average numeric
@attribute h16_2variance numeric
@attribute h16_ASM numeric
@attribute h16_CON numeric
@attribute h16_COR numeric
@attribute h16_COV numeric
@attribute h16_DAV numeric
@attribute h16_ENT numeric
@attribute h16_IDM numeric
@attribute h16_PRO numeric
@attribute h16_SAV numeric
@attribute h16_SET numeric
@attribute h16_SHA numeric
@attribute h16_SVA numeric
@attribute h16_VAR numeric
@attribute h16_average numeric
@attribute h16_variance numeric
@attribute h1_2ASM numeric
@attribute h1_2CON numeric
@attribute h1_2COR numeric
@attribute h1_2COV numeric
@attribute h1_2DAV numeric
@attribute h1_2ENT numeric
@attribute h1_2IDM numeric
@attribute h1_2PRO numeric
@attribute h1_2SAV numeric
@attribute h1_2SET numeric
@attribute h1_2SHA numeric
@attribute h1_2SVA numeric
@attribute h1_2VAR numeric
@attribute h1_2average numeric
@attribute h1_2variance numeric
@attribute h1_ASM numeric
@attribute h1_CON numeric
@attribute h1_COR numeric
@attribute h1_COV numeric
@attribute h1_DAV numeric
@attribute h1_ENT numeric
@attribute h1_IDM numeric
@attribute h1_PRO numeric
@attribute h1_SAV numeric
@attribute h1_SET numeric
@attribute h1_SHA numeric
@attribute h1_SVA numeric
@attribute h1_VAR numeric
@attribute h1_average numeric
@attribute h1_variance numeric
@attribute h4_2ASM numeric
@attribute h4_2CON numeric
@attribute h4_2COR numeric
@attribute h4_2COV numeric
@attribute h4_2DAV numeric
@attribute h4_2ENT numeric
@attribute h4_2IDM numeric
@attribute h4_2PRO numeric
@attribute h4_2SAV numeric
@attribute h4_2SET numeric
@attribute h4_2SHA numeric
@attribute h4_2SVA numeric
@attribute h4_2VAR numeric
@attribute h4_2average numeric
@attribute h4_2variance numeric
@attribute h4_ASM numeric
@attribute h4_CON numeric
@attribute h4_COR numeric
@attribute h4_COV numeric
@attribute h4_DAV numeric
@attribute h4_ENT numeric
@attribute h4_IDM numeric
@attribute h4_PRO numeric
@attribute h4_SAV numeric
@attribute h4_SET numeric
@attribute h4_SHA numeric
@attribute h4_SVA numeric
@attribute h4_VAR numeric
@attribute h4_average numeric
@attribute h4_variance numeric
@attribute irregularity numeric
@attribute irregularity2 numeric
@attribute moment_I1 numeric
@attribute moment_I2 numeric
@attribute moment_I3 numeric
@attribute moment_I4 numeric
@attribute moment_I5 numeric
@attribute moment_I6 numeric
@attribute n2_avg numeric
@attribute n2_stddev numeric
@attribute n2_wavg numeric
@attribute n2_wdist numeric
@attribute n2_wiavg numeric
@attribute n_avg numeric
@attribute n_stddev numeric
@attribute n_wavg numeric
@attribute n_wdist numeric
@attribute n_wiavg numeric
@attribute perimeter numeric
@attribute princ_gyration_ratio numeric
@attribute princ_gyration_x numeric
@attribute princ_gyration_y numeric
@attribute roisize numeric
@attribute skewness_x numeric
@attribute skewness_y numeric
@attribute class {homogeneous,fine_speckled,coarse_speckled,centromere,nucleolar,cytoplasmatic}

@data
0.07371,0.98503,11,0.006079,0.001266,0.001266,5.272727,1,1,36.198347,1.328918,48.052055,25.942244,0.539878,1,33,0,0,0,0.25097,0.576605,0.74429,0.429161,0,0,0,0.000253,0,0.022571,0.013189,0.011358,0.012098,0.008045,0,0,0,0.00076,0.001013,0.027242,0.015308,0.012366,0.011172,0.019485,0.429577,0.00894,0.037932,40.555124,0.022457,1.418908,5.025572,3.579459,0.236813,15393.4871,35.19393,2.577564,774.103035,56.44866,21.403063,15.084179,21.403063,0.253659,0.464975,1.580833,0.161971,0.464975,1.378879,0.767512,1.188349,3.069751,1.112287,0.798536,0.53016,0.21095,1.302388,0.21095,0.07004,7.132301,0.035574,1.634646,1.74603,3.027763,0.559145,29391.468,33.704025,2.606383,19.891595,101.166953,26.119997,15.978998,26.119997,0.352075,0.182407,2.974728,0.170922,0.182407,1.166291,0.908796,1.035588,2.950801,1.095567,0.523387,0.815172,0.23659,1.384197,0.23659,0.049506,16.971532,0.033736,1.516707,3.054982,3.358856,0.371417,22934.7162,34.499023,2.637362,347.075678,84.371127,23.845697,15.722021,23.845697,0.289419,0.301633,2.324451,0.168992,0.301633,1.304889,0.849184,1.072254,3.011792,1.151505,0.646359,0.698228,0.228998,1.35508,0.228998,0.371411,0.020503,0.184537,0.008546,0.000039,0.000002,0,0,12.310537,1.64966,8436.08815,728.72619,0.076823,135.687437,42.036734,85241.7183,728.72619,0.955989,296,0.576605,0.372145,0.21458,3948,0.005826,0.066229,homogeneous
0.047586,0.990039,12,0.001437,0.001027,0.000821,3.333333,1,0,2.055556,1.245034,46.389654,31.780497,0.685077,1,40,0,0,0,0.086913,0.737989,0.657838,0.485477,0,0,0,0,0,0.017331,0.011339,0.009331,0.010415,0.00744,0,0,0,0.000205,0,0.020091,0.011745,0.010298,0.012072,0.012096,0.408791,0.008812,0.010897,32.062968,0.024435,1.028824,4.338081,4.946597,0.2235,8487.27474,37.523688,3.2572,441.1032,41.72725,17.071073,16.592804,17.071073,0.516899,0.306297,1.987496,0.030412,0.286807,1.097194,0.858546,0.722113,8.065667,0.909524,0.314548,0.335268,0.118284,3.88943,0.118284,0.019662,5.146195,0.044913,1.15955,1.676497,4.383391,0.458082,19738.1543,36.557174,3.505968,-47.488845,75.74134,20.222977,17.440365,20.222977,0.606357,0.113195,4.617217,0.040631,0.113195,0.931289,0.943403,2.0267,8.014405,0.907501,0.156776,0.576242,0.160517,3.950605,0.160517,0.013294,15.036097,0.039494,1.062501,2.927416,4.762771,0.311411,12688.3949,37.240683,3.419013,262.004158,58.887571,18.228972,17.156662,18.228972,0.560861,0.206818,3.512566,0.034615,0.204921,1.030146,0.897729,1.256112,8.063992,0.936834,0.322889,0.424771,0.136019,3.929536,0.136019,0.192564,0.004183,0.16711,0.002427,0.000024,0.000001,0,0,33.33963,3.444786,26294.6193,814.676591,0.165176,147.792813,38.119808,110831.87,814.676591,0.782129,308,0.737989,0.328919,0.242739,4870,0.039303,0.027577,homogeneous
0.043714,0.98461,8,0.004323,0.00133,0.00133,4.125,1,0,11.859375,1.327236,41.400483,21.84033,0.527538,1,28,0,0,0,0.243063,0.582728,0.740617,0.431579,0,0,0,0,0,0.013999,0.009496,0.00392,0.00616,0.005203,0,0,0,0,0.001995,0.016986,0.012109,0.006066,0.009683,0.007326,0.428595,0.010352,0.050494,65.102136,0.012007,1.701116,6.303155,3.512789,0.243894,22512.0475,38.713114,2.513358,1226.22031,61.868467,27.566556,16.20498,27.566556,0.587527,0.238223,0.297085,0.107963,0.238223,0.784151,0.880888,0.133571,3.733484,0.674987,0.019905,0.223778,0.188679,1.747631,0.188679,0.104614,8.264965,0.025999,1.903041,1.755529,2.875092,0.604857,36276.9087,36.922466,2.602263,223.94921,121.51194,33.462058,17.583469,33.462058,0.636085,0.096234,3.271878,0.094238,0.096234,0.733061,0.951883,0.756278,3.667919,0.72219,-0.414053,0.45765,0.168294,1.785842,0.168294,0.070664,21.530663,0.023649,1.760898,3.325311,3.223401,0.401085,26956.2969,38.015889,2.673391,690.409946,98.722383,30.543292,17.345289,30.543292,0.634747,0.160007,1.486669,0.093865,0.160007,0.748332,0.919996,0.369289,3.733693,0.693285,-0.176382,0.301688,0.167721,1.786843,0.167721,0.356413,0.026586,0.183694,0.008202,0.000064,0.000003,0,0,14.253409,1.661159,7482.35517,552.618224,0.109263,148.855338,47.08498,71085.8068,552.618224,1.284876,258,0.582728,0.370309,0.215789,3007,0.028817,0.071462,homogeneous
0.048077,0.986259,16,0.002961,0.002786,0.001045,4.75,1,1,21.1875,1.295516,49.739321,35.341194,0.710528,1,42,0,0,0,0.084108,0.74187,0.655441,0.486252,0,0.000174,0,0.000174,0,0.017125,0.010189,0.006452,0.008461,0.00764,0.000348,0.000348,0,0.000871,0.001219,0.019369,0.011856,0.011114,0.011119,0.009739,0.408058,0.008204,0.008833,34.655158,0.017763,0.895944,4.449834,5.075454,0.217667,7133.70075,41.536428,3.154728,358.585979,34.466016,16.613758,18.543297,16.613758,0.228926,0.628787,0.841686,0.071003,0.559365,1.605573,0.72726,1.869264,9.033055,1.201415,0.993973,0.62058,0.300828,4.236845,0.300828,0.01632,4.340696,0.046548,1.006432,1.555422,4.502571,0.466474,25765.4815,41.056332,3.45461,-437.190577,75.488865,19.877492,19.750455,19.877492,0.342359,0.16487,2.169383,0.078202,0.16487,1.30532,0.917565,3.369119,8.995387,1.245652,-0.302058,1.172212,0.345281,4.415258,0.345281,0.01131,14.018322,0.035028,0.967753,2.761627,4.875772,0.324161,13400.1178,41.656018,3.36398,48.458263,56.018198,18.820077,19.447195,18.820077,0.280985,0.323922,1.518439,0.077461,0.316781,1.475827,0.842324,2.023723,9.057644,1.294752,0.352646,0.919678,0.338539,4.370431,0.338539,0.176635,0.011908,0.166511,0.002332,0.000015,0,0,0,37.08969,3.947813,34699.5364,956.207419,0.146535,167.670846,38.727418,152813.183,956.207419,0.632864,348,0.74187,0.327721,0.243126,5742,0.041585,0.003039,homogeneous
0.056239,0.988644,6,0.002553,0.001276,0.001276,4.166667,0.995951,0,3.472222,1.244636,36.400549,25.96151,0.713218,2,31,0.967742,0,0,0.07455,0.755675,0.649805,0.491041,0,0.000319,0.001276,0.000319,0,0.012821,0.005816,0.004951,0.005101,0.00401,0.000319,0.000638,0,0.000957,0,0.015575,0.007599,0.007125,0.012573,0.010564,0.407237,0.011188,0.00344,54.422028,0.017579,1.608395,5.978337,5.92303,0.140958,21221.5431,36.400365,3.487204,1175.76965,60.768326,24.465326,15.211014,24.465326,0.126162,1.184393,0.659188,0.114603,0.819,2.319892,0.626984,9.26076,10.366958,1.593995,3.455927,1.302899,0.547114,4.773979,0.547114,0.011085,3.01399,0.031302,1.795198,1.283482,4.898683,0.515391,38338.7449,35.605825,3.77807,-81.211533,120.201658,30.807698,17.161172,30.807698,0.250084,0.171725,1.372976,0.128995,0.171725,1.731857,0.914137,15.999577,10.264501,1.665622,-0.167741,2.469432,0.650961,5.046388,0.650961,0.005741,13.389976,0.027422,1.75138,2.782343,5.505672,0.305221,28187.135,36.369875,3.71388,500.477363,100.537681,29.412263,16.793766,29.412263,0.183956,0.396794,1.136993,0.126994,0.370584,2.022562,0.817329,12.092893,10.363854,1.769389,1.377882,2.090669,0.634541,4.996635,0.634541,0.170343,0.006576,0.165842,0.00205,0.000009,0,0,0,42.407467,6.568227,21522,520.011487,0.306522,144.602425,46.509051,71435.1729,520.011487,1.095049,247,0.755675,0.324903,0.245521,3134,0.025836,0.01474,homogeneous
0.050052,0.984087,9,0.004539,0.001702,0.001702,5.222222,0.996403,0,17.283951,1.320871,41.231056,27.730849,0.672572,1,35,0,0,0,0.078993,0.74914,0.652985,0.489177,0.000567,0,0,0.000284,0,0.014985,0.006535,0.006182,0.009354,0.007608,0.000567,0.000284,0,0.001702,0.001702,0.01701,0.009483,0.009979,0.01523,0.017913,0.407947,0.009894,0.008419,33.766487,0.018703,0.881752,4.398385,5.273894,0.218227,6267.20969,39.171602,3.144629,392.332095,32.003976,15.330682,17.386608,15.330682,0.219194,0.855428,0.682039,0.077654,0.625056,1.91608,0.710462,4.082671,10.274002,1.368981,1.551854,0.847646,0.374641,4.824473,0.374641,0.018557,2.85981,0.047213,1.05639,1.250163,4.547756,0.523017,22555.0949,38.438512,3.490592,-302.914404,73.64975,19.642862,18.59432,19.642862,0.325542,0.163362,1.687671,0.099374,0.163362,1.536566,0.918319,12.240377,10.169899,1.476255,-0.663178,1.805448,0.497193,5.003269,0.497193,0.01113,12.788638,0.037448,0.987316,2.604586,5.044841,0.340274,12519.9598,39.201972,3.383107,126.451309,54.896605,18.066585,18.298693,18.066585,0.260835,0.401205,1.278049,0.092754,0.359261,1.770666,0.824564,7.41948,10.283825,1.522015,0.695711,1.355158,0.460272,4.962282,0.460272,0.247735,0.012212,0.166421,0.002188,0.000012,0,0,0,41.761418,5.497713,23339.6953,587.346667,0.260546,156.923121,37.910785,83964.9495,587.346667,0.9785,278,0.74914,0.326492,0.244589,3525,0.026362,0.029614,homogeneous
0.0813,0.989313,7,0.001852,0.001852,0.001235,4.285714,0.992063,0,1.346939,1.248887,35.383612,28.284271,0.799361,1,34,0,0,0,0.005375,0.929188,0.586759,0.545209,0.000309,0.000309,0,0,0,0.018201,0.008283,0.007589,0.006347,0.00633,0.000617,0.000617,0,0.000617,0.000926,0.020625,0.011769,0.010775,0.013251,0.014484,0.400481,0.011318,0.008135,27.353175,0.056262,0.983081,4.108879,5.29098,0.220069,12942.3531,29.379712,3.325703,738.461911,45.194608,12.421643,12.635417,12.421643,0.295488,0.481895,3.206462,0.046108,0.429563,1.59201,0.790451,3.440873,8.59003,1.270174,1.495802,0.751319,0.188131,4.080233,0.188131,0.01544,3.759272,0.048399,1.454479,1.426335,4.651118,0.491244,23913.0322,29.135152,3.571554,610.644202,80.087513,20.15117,13.854567,20.15117,0.413409,0.143535,2.95124,0.071235,0.143377,1.292877,0.928327,5.675449,8.585765,1.246796,1.421904,1.190371,0.300698,4.221194,0.300698,0.011273,10.826859,0.049225,1.318777,2.443354,5.021419,0.342397,19964.6833,29.54845,3.486224,780.868448,67.754355,17.872783,13.552549,17.872783,0.369145,0.245368,3.014271,0.063392,0.234611,1.426338,0.88377,4.571696,8.618458,1.291854,1.584352,1.041739,0.265735,4.191923,0.265735,0.119373,0.003906,0.160385,0.000138,0.000047,0,0,0,36.033951,4.281261,18306.0728,519.667284,0.243471,119.54784,36.393847,58561.309,519.667284,0.811922,252,0.929188,0.293379,0.272605,3240,0.035458,0.065264,homogeneous
0.043824,0.987925,11,0.003259,0.001833,0.000815,4.454545,0.99375,0,16.975207,1.288394,49.739321,31.016125,0.623574,2,35,1,0,0,0.168213,0.646762,0.7026,0.454415,0.000204,0,0,0,0,0.017837,0.008578,0.007167,0.007273,0.006959,0,0,0,0,0.000407,0.020127,0.010372,0.009824,0.01165,0.016479,0.418372,0.008411,0.007026,26.57222,0.074563,1.10223,3.978895,5.424386,0.2291,22390.5101,26.484209,3.394728,1046.66383,56.621851,12.403011,11.252657,12.403011,0.177404,0.643616,2.283742,0.072113,0.555905,1.967315,0.730819,8.23558,9.233199,1.54289,2.88055,1.22881,0.312874,4.338647,0.312874,0.014789,2.495426,0.040037,1.930119,1.185934,4.654085,0.531361,41947.1384,26.273677,3.580328,1160.21386,94.86356,24.211269,12.543924,24.211269,0.289322,0.169664,1.728693,0.110746,0.169664,1.553836,0.915168,12.815019,9.205323,1.489348,2.783924,1.871867,0.500332,4.517829,0.500332,0.010433,6.797607,0.04463,1.732449,2.011524,5.033332,0.380743,37899.3283,26.514101,3.512685,1266.14632,83.136554,21.224779,12.251316,21.224779,0.238792,0.286276,1.780444,0.101597,0.285168,1.718227,0.857527,11.789594,9.233143,1.570047,3.083284,1.676377,0.454542,4.473987,0.454542,0.272555,0.014193,0.175035,0.005154,0.000042,0.000002,0,0,38.258505,5.336191,31904.5447,860.693013,0.173829,105.878183,42.378738,82970.47,860.693013,0.454201,320,0.646762,0.3513,0.227208,4909,0.035838,0.05676,homogeneous
0.052867,0.979933,11,0.005688,0.004266,0.001706,5.909091,0.992647,1,32.628099,1.294016,37.363083,29.12044,0.779391,1,34,0,0,0,0.005455,0.928676,0.589638,0.547583,0.000569,0,0,0,0.000569,0.013071,0.007255,0.005737,0.005768,0.005375,0.000569,0.000284,0,0.000853,0.003982,0.015689,0.010042,0.009951,0.018536,0.015816,0.402343,0.010768,0.003752,38.883481,0.035447,1.219031,5.02613,5.771209,0.168615,19416.0641,34.757878,3.440452,1131.10788,60.185069,18.121968,14.865874,18.121968,0.152003,0.826399,1.934153,0.060822,0.656162,2.06868,0.688942,7.939341,11.364697,1.518992,3.140555,1.216329,0.325656,5.354267,0.325656,0.010357,3.692257,0.038011,1.484556,1.388666,4.889002,0.495917,22988.4503,35.229296,3.673935,510.713459,97.700064,25.119151,16.920315,25.119151,0.268455,0.178382,1.814211,0.08833,0.177216,1.600877,0.911508,9.137449,11.41955,1.527776,1.834749,1.936004,0.496518,5.621167,0.496518,0.006006,12.9836,0.036316,1.445597,2.600361,5.391596,0.329772,20428.4141,35.410468,3.608504,825.341493,87.919479,23.715091,16.405053,23.715091,0.20596,0.373117,1.801189,0.081611,0.338591,1.844583,0.834157,8.486802,11.450173,1.60533,2.530573,1.73967,0.453416,5.555791,0.453416,0.13371,0.00635,0.16188,0.000143,0.000184,0,0,0,47.0438,5.526691,26698.2901,569.424061,0.286437,143.785552,43.797752,81166.213,569.424061,0.833453,272,0.928676,0.294819,0.273791,3516,0.136818,0.03396,homogeneous
0.036562,0.987049,10,0.003499,0.001531,0.000875,4.4,1,0,17.24,1.297343,43.416587,30.805844,0.709541,1,37,0,0,0,0.068486,0.764961,0.64585,0.49405,0,0.000437,0,0,0.000875,0.002601,0.00274,0.003628,0.005918,0.005801,0.000219,0.000437,0,0.000656,0.003061,0.003952,0.004447,0.006056,0.01111,0.017025,0.406574,0.009364,0.003096,63.356422,0.012183,2.262339,6.238637,6.102367,0.161194,32622.3707,36.957133,3.623005,1440.47175,83.273451,34.747828,15.359248,34.747828,0.02046,8.110519,0.096057,0.468308,2.223056,4.206156,0.354259,530.35976,21.021959,2.615095,65.817161,10.613387,4.401834,9.399451,4.401834,0.015882,1.647985,0.022975,2.455968,0.898627,4.690529,0.622388,63797.2061,34.460366,3.881106,-427.326728,156.432635,41.213762,16.781065,41.213762,0.075011,0.341967,0.17922,0.527648,0.324104,3.012247,0.839734,1014.12642,20.136541,2.800996,-17.169828,19.823156,5.226998,9.906219,5.226998,0.006623,14.810264,0.020333,2.344069,2.85801,5.585411,0.319581,44143.2292,35.678276,3.807935,532.274555,126.841789,38.466618,16.410192,38.466618,0.037628,2.012383,0.158283,0.499702,1.02304,3.705823,0.582801,706.964501,20.566054,2.810646,25.814744,16.060961,4.882839,9.771507,4.882839,0.152756,0.00863,0.165302,0.001871,0.000017,0,0,0,82.215832,18.882528,54924.2255,756.167505,0.489071,139.523289,53.502367,84976.5955,756.167505,0.919271,311,0.764961,0.322925,0.247025,4573,0.012526,0.039747,homogeneous
0.053636,0.988972,12,0.003878,0.001454,0.000808,5.333333,1,1,35.222222,1.312505,58.796258,31.240999,0.531343,1,42,0,0,0,0.19535,0.622076,0.717112,0.446098,0,0,0,0.000323,0.001778,0.002837,0.002057,0.002078,0.004607,0.004162,0,0.000162,0,0.000808,0.002101,0.003986,0.004279,0.006547,0.014247,0.022772,0.422272,0.007182,0.002992,66.77235,0.022406,2.252408,6.321229,6.18033,0.1581,49480.6009,30.484102,3.694633,2088.47831,93.180566,27.212321,12.081437,27.212321,0.023006,6.927599,0.207348,0.467147,2.028294,4.11091,0.380293,517.783934,14.28966,2.584108,68.312545,9.616385,2.86393,6.130683,2.86393,0.0175,1.149905,0.024652,2.933652,0.740474,4.552721,0.669997,71913.0335,28.064768,3.869117,934.531369,158.703553,40.080532,13.662332,40.080532,0.092069,0.241585,0.234881,0.625818,0.239528,2.777198,0.880442,744.299934,13.507818,2.652724,29.654564,16.3789,4.151765,6.634145,4.151765,0.006932,11.039115,0.025519,2.733863,2.505183,5.518966,0.348387,64407.0357,29.054404,3.843831,1591.80687,139.169217,36.291029,13.274632,36.291029,0.047115,1.263438,0.241462,0.579258,0.801289,3.478852,0.644756,666.512597,13.823504,2.742078,50.852532,14.360608,3.771612,6.511107,3.771612,0.33751,0.027684,0.178313,0.006211,0.000061,0.000003,0,0,55.139302,16.786916,51990.0068,1103.73626,0.272753,113.780543,52.853139,97663.9462,1103.73626,0.629969,366,0.622076,0.358556,0.223049,6188,0.042558,0.067791,homogeneous
0.046281,0.988684,15,0.002038,0.001411,0.000941,4.466667,1,0,9.048889,1.278679,53.235327,35.693137,0.670478,2,43,0.976744,0,0,0.08425,0.741672,0.656214,0.486695,0,0,0,0.000157,0,0.015414,0.007648,0.007171,0.005767,0.005942,0,0,0,0.000314,0.000314,0.016938,0.009935,0.008375,0.009618,0.00841,0.4085,0.007673,0.005425,31.353177,0.019447,1.291963,4.255114,5.538572,0.216269,12606.3941,40.831042,3.418635,508.45874,56.672503,23.627381,18.287964,23.627381,0.198479,0.598983,1.063049,0.075147,0.518996,1.812984,0.748501,3.349204,10.748674,1.413944,1.26225,0.957833,0.384366,5.114839,0.384366,0.01165,3.383716,0.03665,1.338418,1.37877,4.810935,0.490753,34055.755,40.016994,3.639086,-508.970616,99.436628,25.857067,19.319132,25.857067,0.309763,0.156415,1.974041,0.080652,0.156415,1.444173,0.921793,6.461773,10.655298,1.389406,-0.336833,1.547328,0.423378,5.249442,0.423378,0.007847,10.642472,0.031361,1.30618,2.438158,5.218635,0.342512,23167.6668,40.59133,3.566856,-47.307806,82.583137,24.917464,19.076586,24.917464,0.262038,0.280605,1.606994,0.079431,0.275213,1.609451,0.862933,4.61395,10.719985,1.457812,0.368719,1.310967,0.414821,5.222386,0.414821,0.194018,0.004815,0.166872,0.002346,0.000049,0.000001,0,0,44.014581,4.930307,45764.6932,1064.63186,0.166185,161.870492,41.907657,163025.549,1064.63186,0.618088,362,0.741672,0.328107,0.243348,6378,0.035291,0.064376,homogeneous
0.058262,0.983077,10,0.005008,0.001878,0.001565,4.9,1,0,15.29,1.337502,41.868843,21.931712,0.523819,2,28,1,0,0,0.205682,0.613162,0.723128,0.443395,0,0,0,0.000313,0.001252,0.002604,0.003201,0.002553,0.004186,0.004177,0,0.000939,0.000939,0.001878,0.001565,0.003677,0.006015,0.010742,0.012334,0.011582,0.424121,0.01013,0.001875,95.566926,0.012723,3.034104,8.115305,6.394179,0.108064,57903.4834,32.190143,3.701159,2624.8886,97.469915,36.522979,12.037484,36.522979,0.010938,14.858236,0.08215,0.776093,3.185084,4.6794,0.243737,1400.60891,17.73502,2.793569,160.732928,15.18854,5.646053,7.274968,5.646053,0.010578,1.656227,0.0205,3.364924,0.955352,4.843351,0.590658,75942.8916,29.155143,3.972702,397.867079,184.824868,47.446152,14.100217,47.446152,0.050945,0.392275,0.131302,0.910014,0.373484,3.274641,0.815137,1829.59073,16.543564,3.027316,26.048648,28.68366,7.3575,8.08504,7.3575,0.003716,16.221351,0.019422,3.220412,3.231278,5.821099,0.249658,62516.0512,30.597353,3.927348,1405.1154,156.481867,44.065299,13.683124,44.065299,0.021343,2.63976,0.124152,0.86339,1.265326,4.097732,0.498699,1516.64369,17.109108,3.018868,86.83477,24.270662,6.839684,7.921891,6.839684,0.330588,0.025144,0.179878,0.006655,0.000112,0.000004,0,0,67.070736,22.553284,31491.9562,574.774961,0.667046,117.482003,57.510364,49524.8263,574.774961,1.339152,268,0.613162,0.361564,0.221698,3195,0.014125,0.101718,homogeneous
0.07728,0.980488,9,0.007855,0.003142,0.002618,8,0.989324,1,71.333333,1.282704,41.182521,28.635642,0.695335,1,35,0,0,0,0.06021,0.77842,0.640792,0.498805,0.000524,0.000262,0,0.000262,0,0.017213,0.008314,0.00652,0.006228,0.00836,0.000262,0.000262,0.001047,0.001309,0.002618,0.019122,0.010308,0.012409,0.012486,0.01779,0.406024,0.009859,0.002791,56.835474,0.025329,3.999852,6.024876,6.131403,0.161894,122189.505,25.14238,3.864414,4280.73645,168.586044,38.233801,9.558803,38.233801,0.111304,0.867934,1.53117,0.14967,0.682678,2.362517,0.677187,22.830238,8.178886,1.816447,6.510321,2.32931,0.56098,3.748104,0.56098,0.008532,3.551983,0.01738,4.712379,1.402331,5.067785,0.492103,129304.988,25.859191,3.963142,2792.99718,231.784757,57.627201,12.228899,57.627201,0.223007,0.157824,1.146968,0.20285,0.157824,1.769619,0.921088,26.451416,8.251876,1.713685,4.215365,3.224876,0.82094,4.047026,0.82094,0.004898,12.622985,0.018176,4.734789,2.716249,5.614288,0.313225,136447.301,26.088731,3.960342,3563.49401,227.656096,55.332561,11.686385,55.332561,0.164997,0.323187,1.174513,0.197346,0.317286,2.042508,0.841947,27.185301,8.277274,1.863555,5.527355,3.120802,0.785437,3.979994,0.785437,0.197353,0.00962,0.164855,0.001636,0.000028,0.000001,0,0,34.015449,7.064881,21640.5357,629.789474,0.18049,105.672689,62.087003,68465.4863,629.789474,0.458509,281,0.77842,0.320396,0.249403,3819,0.054143,0.015956,homogeneous
0.053587,0.991275,6,0.001704,0.00142,0.000568,3.166667,1,0,2.805556,1.254886,36.619667,29.068884,0.793805,1,35,0,0,0,0.016382,0.87924,0.602751,0.529962,0,0,0,0,0,0.0124,0.006045,0.004693,0.005056,0.006818,0,0,0,0.000568,0.000852,0.014993,0.00824,0.008989,0.018568,0.021816,0.401301,0.010959,0.006153,43.005472,0.052674,0.868174,5.177909,5.560791,0.175171,15128.0284,30.975765,3.290829,894.366007,42.617572,11.198518,12.898928,11.198518,0.122746,1.423163,1.141464,0.077611,0.912106,2.432097,0.594654,15.306968,11.731182,1.623315,5.055829,1.396019,0.419838,5.409538,0.419838,0.014858,2.996294,0.040344,1.577338,1.265606,4.719257,0.52343,30922.0197,31.36727,3.633814,718.551774,92.278317,23.740309,15.050868,23.740309,0.225962,0.220115,1.156218,0.131412,0.219388,1.894383,0.890379,28.535502,11.810842,1.792355,3.654978,2.85478,0.76163,5.795727,0.76163,0.008917,14.232063,0.040333,1.419381,2.723418,5.282921,0.331043,26482.5354,31.797668,3.523959,1017.67281,75.501821,20.633725,14.537125,20.633725,0.165586,0.573429,1.088607,0.118895,0.475002,2.228614,0.772342,24.476601,11.885846,1.827688,5.229955,2.351494,0.678344,5.705422,0.678344,0.110541,0.004597,0.161042,0.000425,0.000015,0,0,0,48.518739,6.675104,27456.6422,567.567291,0.289862,127.64594,41.473189,71937.1002,567.567291,0.712335,264,0.87924,0.301375,0.264981,3522,0.000158,0.036287,homogeneous
