@relation Semliki_virus
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1,2,3,4,5}
@data
0.004124,0.000101,0.004107,0.000101,0.011508,0.002180,0.006037,0.003450,597.000000,0.778731,0.956731,0.702353,1.000000,96.426407,0.790371,35.290005,22.139450,11.747653,0.045059,4.124046,-0.067391,1.894743,0.444226,7.959924,3.603356,2.053581,3.398355,1.657228,1.578034,-0.026909,0.298350,0.005204,0.007822,0.046158,2.280534,0.601560,3.128402,0.527958,11.001908,9.009538,2.403957,3.363646,0.929794,1.313074,-0.163132,0.674446,0.050814,0.063766,0.059665,2.752587,0.026354,1.411645,0.507670,8.518344,2.901592,1.950559,3.159607,1.154016,1.401725,-0.005062,0.126134,0.003098,0.001257,0.044312,3.985294,-0.031443,1.901221,0.451017,7.972689,3.740851,2.067456,3.398993,1.600995,1.563120,-0.027491,0.301513,0.001290,0.004542,0.059670,2.764735,0.024706,1.415583,0.509051,8.539960,2.904747,1.946967,3.157784,1.161387,1.410977,-0.007718,0.155488,0.000508,0.002067,1
0.004143,0.000098,0.004127,0.000100,0.011478,0.002153,0.006147,0.003498,1272.000000,0.533471,0.935982,0.674443,1.000000,143.882251,0.761494,44.728546,37.832212,64.932914,0.046458,3.238767,0.071848,1.766674,0.468140,8.185022,3.736692,2.073289,3.358721,1.261460,1.447473,-0.015324,0.225243,0.004600,0.004370,0.048933,2.229956,0.556805,2.633256,0.543422,10.111894,7.792766,2.371112,3.338380,0.972001,1.297843,-0.128325,0.608967,0.056375,0.077118,0.062532,2.363949,0.069246,1.268754,0.523153,9.008475,2.715686,1.916502,3.066948,0.964448,1.333934,-0.005317,0.127368,0.000734,0.003217,0.046582,3.447847,0.000969,1.749735,0.472276,8.207656,3.450659,2.033873,3.348126,1.412105,1.498126,-0.015016,0.222764,0.001196,0.007020,0.062612,2.421203,0.043294,1.272717,0.514435,9.023878,2.640309,1.902888,3.065847,0.967187,1.339414,-0.003767,0.107354,0.000278,0.003977,1
0.004117,0.000099,0.004095,0.000109,0.010539,0.001979,0.004913,0.002663,706.000000,0.885553,0.918075,0.576327,1.000000,111.982756,0.695009,45.175576,20.985820,40.051025,0.052267,3.068220,0.020430,1.543346,0.462416,8.988353,3.189548,1.994504,3.240916,1.133297,1.415110,-0.017789,0.238187,0.003657,0.004541,0.039693,2.981697,0.486444,2.886282,0.517435,10.369384,8.628946,2.434787,3.526805,1.340229,1.436563,-0.123201,0.609556,0.102452,0.109971,0.063395,2.112891,0.187402,1.302031,0.537465,8.906581,3.087403,1.971929,3.061930,0.861714,1.283934,-0.018341,0.234797,0.000662,0.004725,0.051402,3.248120,-0.019143,1.556713,0.463668,8.951128,3.110393,1.978120,3.242145,1.228730,1.452478,-0.026643,0.290442,0.005897,0.002313,0.063625,2.116517,0.184810,1.300590,0.539135,8.921639,3.076062,1.971107,3.060341,0.868190,1.287954,-0.018549,0.236050,0.000228,0.001730,1
0.004145,0.000099,0.004109,0.000115,0.012014,0.002791,0.005319,0.003353,599.000000,0.857125,0.935937,0.605051,1.000000,99.740115,0.741706,39.195403,20.189892,-47.130584,0.038741,3.874263,0.079215,2.060089,0.428184,8.569745,4.539831,2.156232,3.483011,1.391627,1.527205,-0.027188,0.303506,0.006629,0.007175,0.039181,3.451866,0.511876,3.399061,0.502499,10.524558,10.673758,2.511680,3.579251,1.576742,1.515645,-0.131475,0.630019,0.125239,0.067318,0.135685,1.214712,0.222509,0.783554,0.642820,6.230116,1.909951,1.663174,2.454024,0.579131,1.087298,-0.030740,0.271752,0.000458,0.002197,0.040540,4.293987,-0.019234,2.096795,0.419768,8.552339,4.131448,2.112444,3.479684,1.577730,1.573924,-0.032210,0.328634,0.007143,0.000520,0.135373,1.309688,0.165134,0.789760,0.636603,6.255501,1.827659,1.658636,2.471262,0.634538,1.111032,-0.017192,0.205120,0.003348,0.004918,1
0.004132,0.000097,0.004109,0.000100,0.009067,0.001235,0.004852,0.002121,922.000000,0.804817,0.911968,0.612625,1.000000,130.468037,0.670348,46.193108,27.416698,-49.096541,0.065036,2.504459,0.006899,1.248044,0.517172,8.163057,2.539017,1.881070,3.035352,1.027537,1.364728,-0.016731,0.223741,0.008864,0.003603,0.035197,2.971975,0.421910,2.559185,0.479034,9.315924,7.309109,2.388459,3.592413,1.145173,1.420154,-0.067786,0.472122,0.093459,0.042893,0.062260,2.430973,0.062069,1.297328,0.518830,7.967010,2.752641,1.923630,3.085923,0.990872,1.349419,-0.004104,0.112317,0.002777,0.000954,0.067930,2.591691,-0.051609,1.205598,0.515001,8.176218,2.337142,1.837574,3.015000,1.077169,1.379333,-0.014426,0.207713,0.005280,0.002849,0.062055,2.549007,0.018167,1.304325,0.515348,7.969221,2.643235,1.903561,3.088093,1.053044,1.370349,-0.003667,0.106294,0.001741,0.000442,1
0.004135,0.000099,0.004099,0.000102,0.012450,0.002928,0.005625,0.003649,543.000000,0.631997,0.944348,0.696154,1.000000,89.840620,0.826893,30.608917,23.721018,-22.549520,0.043321,3.735484,0.050110,2.023707,0.441098,9.262366,4.129014,2.122157,3.430637,1.397544,1.515156,-0.022052,0.272605,0.004249,0.001920,0.035754,2.423656,0.603352,3.216464,0.505440,9.967742,9.743045,2.518131,3.523779,0.926322,1.327833,-0.168894,0.693751,0.028554,0.120385,0.057997,2.623183,0.100927,1.455559,0.505676,8.379568,3.211528,1.998687,3.184196,1.054045,1.379174,-0.010666,0.183303,0.000270,0.001705,0.045184,3.895884,-0.008044,2.042505,0.452782,9.271186,3.829606,2.077017,3.404692,1.576347,1.552381,-0.023141,0.279103,0.004958,0.004034,0.059189,2.657226,0.081099,1.448417,0.514649,8.391504,3.122027,1.985579,3.180494,1.116774,1.396216,-0.006921,0.147845,0.001676,0.004529,1
0.004152,0.000098,0.004123,0.000100,0.011409,0.002614,0.005883,0.003489,918.000000,0.763236,0.889535,0.658537,1.000000,131.396970,0.658107,44.582183,28.805420,18.534751,0.053311,2.993789,0.003083,1.459981,0.487129,8.524224,3.012146,1.967003,3.210922,1.207166,1.429254,-0.014835,0.217250,0.003339,0.007060,0.038716,2.089441,0.661497,3.104380,0.552780,10.059627,10.254830,2.520489,3.494321,0.899851,1.295174,-0.177124,0.702179,0.092610,0.156256,0.063451,2.431367,0.044839,1.271303,0.516282,8.587338,2.659638,1.906881,3.068728,0.982374,1.343080,-0.004891,0.122228,0.000653,0.001214,0.054096,2.904502,0.037891,1.451934,0.489446,8.538881,3.132526,1.975371,3.210111,1.164118,1.408898,-0.016798,0.231270,0.002645,0.003170,0.063336,2.401320,0.055787,1.274032,0.518998,8.600480,2.685015,1.911500,3.068204,0.974821,1.337499,-0.004675,0.119514,0.000787,0.003067,1
0.004151,0.000105,0.004123,0.000104,0.011055,0.002534,0.005609,0.003159,410.000000,0.822576,0.874200,0.601173,1.000000,86.426407,0.674075,31.328100,17.814870,21.296793,0.040400,4.600583,-0.040812,2.199645,0.416078,9.177843,4.239509,2.126354,3.482317,1.721477,1.618318,-0.053255,0.416598,0.002241,0.003009,0.036439,2.113703,0.733506,4.054552,0.569182,10.428571,13.603499,2.594816,3.504855,0.981309,1.302389,-0.233653,0.780203,0.105762,0.121926,0.045557,3.367703,0.004987,1.687745,0.459391,9.269504,3.401454,2.028920,3.330890,1.285484,1.478163,-0.007965,0.162175,0.001203,0.000352,0.041289,4.450000,-0.048010,2.190489,0.426335,9.203333,4.041989,2.105013,3.437366,1.727500,1.596251,-0.051618,0.410276,0.001325,0.005708,0.046070,3.332377,0.009786,1.688475,0.470730,9.280712,3.398239,2.023994,3.324074,1.326787,1.481594,-0.009311,0.175049,0.002051,0.001282,1
0.004464,0.000465,0.004168,0.000261,0.016530,0.012979,0.006154,0.007378,953.000000,0.851426,0.938916,0.626974,1.000000,126.225397,0.739870,48.835334,25.612890,43.901414,0.098908,1.025210,0.863818,3.540140,0.671619,5.966387,13.480263,2.279172,2.864675,0.509848,1.019420,-0.339709,0.836663,0.002795,0.003959,0.326327,1.448980,0.822883,4.096076,0.754147,4.387755,14.912071,1.760629,2.227210,1.033396,1.080212,-0.325120,0.762385,0.131936,0.066977,0.315336,0.558274,0.738511,1.069377,0.783365,4.302904,3.711551,1.419565,1.820460,0.352106,0.826567,-0.198558,0.575393,0.002738,0.002214,0.092706,1.630810,0.796950,3.333125,0.622561,6.007968,12.940176,2.306344,2.979363,0.824869,1.213984,-0.273732,0.792291,0.027966,0.024067,0.307808,0.745686,0.658715,1.095629,0.765324,4.323336,3.623884,1.437550,1.879722,0.481100,0.915919,-0.156193,0.522890,0.008875,0.009488,1
0.004140,0.000102,0.004110,0.000102,0.009490,0.001409,0.004774,0.002178,919.000000,0.888135,0.842346,0.619272,1.000000,139.639610,0.583862,53.851704,24.749258,-81.413061,0.053372,3.162943,0.048807,1.633935,0.485136,7.572930,3.485154,2.031703,3.273893,1.306045,1.453365,-0.024210,0.278452,0.001876,0.005211,0.046420,2.496715,0.395666,2.025304,0.519151,8.906702,5.763963,2.270536,3.378443,1.035190,1.361774,-0.083842,0.507212,0.086430,0.043517,0.063307,2.255789,0.081538,1.230347,0.524416,8.660893,2.656201,1.905502,3.029974,0.899848,1.309386,-0.005806,0.132289,0.000367,0.002202,0.053401,3.423369,-0.028077,1.630023,0.458991,7.623672,3.221048,1.993444,3.283675,1.310073,1.483005,-0.016365,0.230195,0.002505,0.007165,0.062746,2.332325,0.050746,1.239824,0.518397,8.675430,2.581244,1.892102,3.031918,0.924554,1.322950,-0.004223,0.113078,0.002809,0.003624,1
0.004130,0.000096,0.004117,0.000099,0.010643,0.002077,0.005412,0.002959,1476.000000,0.897244,0.920774,0.743952,1.000000,167.195959,0.655639,67.530050,29.816846,81.629748,0.047442,3.301167,0.021670,1.702096,0.463359,9.039689,3.446674,2.032632,3.336200,1.273037,1.462899,-0.012129,0.200006,0.007534,0.001555,0.043139,2.314397,0.615195,3.078785,0.588340,9.895720,9.687180,2.473281,3.441085,1.213939,1.335981,-0.188703,0.716808,0.104557,0.043047,0.065610,2.447912,0.051211,1.295646,0.524351,9.262071,2.711943,1.916723,3.066457,1.025075,1.358569,-0.002685,0.090672,0.003053,0.001436,0.046395,3.321829,0.028306,1.708139,0.465942,9.054357,3.511282,2.043463,3.347147,1.290159,1.477477,-0.011960,0.198687,0.001791,0.001509,0.065083,2.542839,0.015825,1.298272,0.513666,9.273268,2.624248,1.900293,3.069661,1.039741,1.370076,-0.001908,0.076510,0.002052,0.000545,1
0.004166,0.000111,0.004110,0.000107,0.012658,0.003081,0.005451,0.003602,546.000000,0.671096,0.976744,0.765778,1.000000,87.254834,0.880898,30.932014,22.932090,11.264444,0.067781,2.248421,0.148869,1.337777,0.549493,8.383158,3.027927,1.952906,3.042681,0.994021,1.333393,-0.036390,0.327491,0.006953,0.001899,0.038413,2.406316,0.620987,3.100605,0.514167,10.073684,10.282992,2.521561,3.486620,0.951118,1.331052,-0.174670,0.698313,0.015726,0.118956,0.069385,2.055384,0.138503,1.185342,0.543654,7.771242,2.715816,1.913687,2.988743,0.844400,1.278335,-0.011043,0.180865,0.001980,0.000958,0.064497,2.563805,0.043358,1.362428,0.524035,8.364269,2.793062,1.917886,3.057621,1.102567,1.374941,-0.033779,0.316861,0.007282,0.011107,0.068976,2.162875,0.101634,1.197275,0.536442,7.790177,2.651893,1.900837,2.999319,0.889213,1.297502,-0.010358,0.175495,0.001297,0.001667,1
0.004144,0.000104,0.004115,0.000105,0.012994,0.003386,0.005489,0.003862,1127.000000,0.921088,0.967382,0.522727,1.000000,143.338095,0.679785,60.967180,23.737787,-40.793005,0.044194,3.448241,0.071375,1.877811,0.460400,9.408040,3.974207,2.102131,3.407775,1.339178,1.490769,-0.017898,0.244667,0.007147,0.006816,0.045640,1.913568,0.628376,2.517771,0.558262,8.890452,8.376944,2.440078,3.377922,0.804198,1.250933,-0.179032,0.697689,0.134514,0.121601,0.092062,1.611583,0.094921,0.904925,0.585219,6.963145,1.949559,1.742723,2.699091,0.692420,1.182018,-0.008482,0.151098,0.001665,0.002965,0.044446,3.647965,0.015987,1.874348,0.442786,9.403740,3.754485,2.073130,3.401512,1.356522,1.498162,-0.018541,0.248597,0.007948,0.004562,0.092708,1.628767,0.079852,0.908561,0.583336,6.970042,1.911331,1.735118,2.695364,0.698630,1.186369,-0.007438,0.141697,0.002110,0.001811,1
0.004261,0.000178,0.004192,0.000167,0.013444,0.003105,0.005883,0.004045,1075.000000,0.593453,0.952170,0.749129,1.000000,124.568542,0.856755,41.735700,33.591770,-78.503669,0.075775,1.553459,0.613948,1.669062,0.602701,7.412998,6.135512,2.169754,3.041968,0.706442,1.180819,-0.143210,0.620607,0.003258,0.005793,0.047910,1.691824,0.675397,2.534126,0.585979,9.570231,8.718862,2.470744,3.331537,0.753728,1.190058,-0.204520,0.730510,0.091890,0.066347,0.087191,1.305194,0.591438,1.600579,0.618937,6.666407,5.082064,2.033778,2.881737,0.578670,1.098103,-0.139983,0.593270,0.001982,0.002486,0.075486,1.739130,0.583980,1.418958,0.571409,7.393593,5.673460,2.164214,3.016790,0.734549,1.201407,-0.126819,0.593121,0.007328,0.012235,0.085714,1.353332,0.581907,1.623248,0.612906,6.695390,5.113776,2.046837,2.906560,0.596183,1.112270,-0.129254,0.575319,0.003391,0.002153,1
0.004112,0.000095,0.004085,0.000096,0.010825,0.001954,0.004971,0.002685,650.000000,0.622342,0.974513,0.748848,1.000000,95.254834,0.881613,32.726611,25.616598,26.798463,0.043402,3.482332,0.084533,1.874643,0.454083,8.969965,4.124540,2.115207,3.422824,1.326727,1.491418,-0.022092,0.272001,0.003751,0.006291,0.063217,2.853357,0.441253,2.634869,0.540701,10.906360,7.353422,2.263733,3.255915,1.362887,1.402577,-0.106266,0.554153,0.056851,0.084145,0.057750,2.593606,0.060901,1.385211,0.508649,8.942967,2.929995,1.955411,3.147999,1.049276,1.375442,-0.004078,0.113100,0.001910,0.002987,0.045240,3.831703,-0.017487,1.892916,0.453142,8.998043,3.696669,2.057497,3.399562,1.525584,1.540304,-0.029114,0.309142,0.002351,0.007249,0.057665,2.634697,0.051606,1.391817,0.511044,8.957226,2.921390,1.953322,3.151905,1.085453,1.388195,-0.005103,0.126530,0.002350,0.001527,1
0.004133,0.000096,0.004105,0.000099,0.011255,0.002396,0.004967,0.002849,641.000000,0.911890,0.958146,0.616346,1.000000,107.497475,0.684272,45.095194,18.508613,-67.030841,0.045096,3.529750,0.029193,1.825701,0.467523,8.950096,3.740312,2.066373,3.374764,1.429755,1.507745,-0.029421,0.309688,0.004878,0.007207,0.043903,4.389635,0.269852,3.117119,0.450673,10.612284,7.615511,2.342243,3.460973,1.857811,1.593838,-0.110275,0.579331,0.023643,0.014950,0.063399,2.374181,0.055117,1.253155,0.521192,8.194150,2.651161,1.904972,3.057070,0.961403,1.338406,-0.004705,0.119682,0.003177,0.002746,0.044184,3.770975,-0.041331,1.850659,0.452926,8.941043,3.465912,2.033972,3.356107,1.483405,1.537584,-0.035180,0.337478,0.001618,0.007526,0.063109,2.405113,0.042197,1.257337,0.520275,8.213231,2.616894,1.898423,3.055785,0.980129,1.343355,-0.005109,0.124655,0.000398,0.002415,1
0.004101,0.000100,0.004080,0.000099,0.011551,0.002606,0.005970,0.003610,668.000000,0.634352,0.972344,0.778555,1.000000,95.840620,0.895099,33.251683,25.705032,-3.548005,0.051485,3.177966,-0.006837,1.576030,0.460884,8.601695,3.134573,1.985140,3.224385,1.175022,1.444302,-0.022734,0.267342,0.002496,0.001280,0.050520,2.164407,0.652903,3.097891,0.605954,9.971186,10.305949,2.484466,3.349108,1.154211,1.328667,-0.219724,0.750641,0.096390,0.102545,0.057225,2.693272,0.029885,1.374187,0.500870,8.838696,2.859063,1.941365,3.152310,1.078365,1.387376,-0.005369,0.129917,0.001066,0.000721,0.053163,2.892393,0.079649,1.557643,0.477253,8.588126,3.392512,2.013382,3.211012,1.093112,1.399843,-0.026730,0.288888,0.007524,0.003657,0.057302,2.653695,0.043045,1.368292,0.497242,8.847836,2.891581,1.946997,3.147935,1.040228,1.374663,-0.006945,0.147615,0.001524,0.000697,1
0.004163,0.000104,0.004131,0.000102,0.012674,0.003579,0.005533,0.003770,392.000000,0.832127,0.890909,0.680556,1.000000,89.597980,0.600149,31.224140,17.316426,85.430343,0.046265,4.212121,-0.079877,2.051990,0.412908,8.952862,3.587004,2.038366,3.369819,1.501275,1.539093,-0.054863,0.419771,0.005803,0.001252,0.036856,3.717172,0.530209,4.049950,0.401892,8.767677,10.036935,2.505527,3.532134,1.148545,1.456609,-0.166059,0.697488,0.274926,0.134580,0.046840,3.161097,0.053999,1.634693,0.480232,8.701247,3.507255,2.037787,3.319021,1.266184,1.460046,-0.007821,0.160778,0.004262,0.001271,0.047242,4.247899,-0.083831,2.081933,0.445683,9.054622,3.589453,2.023221,3.361807,1.712044,1.596145,-0.054191,0.417535,0.003254,0.005777,0.048071,3.181965,0.043621,1.616876,0.474387,8.729482,3.438159,2.032118,3.311206,1.254786,1.457811,-0.005425,0.133984,0.001528,0.000807,1
0.004097,0.000099,0.004070,0.000102,0.011827,0.002891,0.006243,0.003908,676.000000,0.809450,0.927298,0.641366,1.000000,112.325902,0.661452,38.869015,22.823428,61.155717,0.046008,3.133333,0.090917,1.718301,0.478125,8.533333,3.754152,2.073503,3.324978,1.241502,1.449348,-0.026964,0.294840,0.006527,0.008202,0.042462,3.071930,0.519658,3.235362,0.525850,9.671930,9.708159,2.488226,3.499777,1.436223,1.465913,-0.150504,0.661791,0.055530,0.097287,0.048969,2.927490,0.113644,1.643910,0.486099,8.581459,3.672460,2.065263,3.312320,1.157454,1.422314,-0.011025,0.189946,0.003244,0.002961,0.044713,3.530938,-0.011056,1.715714,0.455297,8.528942,3.442775,2.029803,3.337581,1.343373,1.499557,-0.024613,0.283248,0.001463,0.005736,0.048918,3.044639,0.079876,1.624058,0.485129,8.577875,3.554950,2.051293,3.317726,1.226525,1.439488,-0.007054,0.152640,0.001334,0.004043,1
0.004156,0.000095,0.004131,0.000100,0.011427,0.002050,0.005746,0.003284,407.000000,0.784819,0.927107,0.707826,1.000000,82.284271,0.737358,29.417256,18.230615,49.073958,0.047330,3.039514,0.107328,1.688769,0.482623,8.960486,3.746159,2.063019,3.273122,1.201800,1.441723,-0.048216,0.386633,0.002625,0.001859,0.048198,2.556231,0.604635,3.420127,0.527749,11.176292,8.905091,2.422168,3.298597,1.100138,1.385242,-0.184574,0.713255,0.034074,0.064475,0.049570,2.969470,0.087742,1.608751,0.484699,8.563940,3.538538,2.046580,3.294043,1.169607,1.431608,-0.011090,0.190210,0.001219,0.001794,0.050164,3.736655,-0.086269,1.724396,0.456517,8.939502,3.081749,1.953220,3.253147,1.502641,1.526418,-0.058684,0.423612,0.001041,0.004501,0.050076,3.236697,0.010902,1.627594,0.479039,8.577370,3.299671,2.014338,3.303180,1.312496,1.471788,-0.007511,0.156887,0.002483,0.001814,1
0.004152,0.000096,0.004130,0.000099,0.011412,0.002038,0.005625,0.003323,938.000000,0.463737,0.837500,0.545349,1.000000,139.053824,0.600928,38.603003,34.201205,34.753348,0.058132,2.836634,0.045709,1.464930,0.500627,9.462871,3.107532,1.978521,3.188153,1.160762,1.421633,-0.016827,0.230122,0.006366,0.005555,0.056088,1.821782,0.577830,1.946621,0.593219,10.111386,6.700464,2.323889,3.196020,0.870674,1.238479,-0.160551,0.659009,0.033972,0.150091,0.056484,2.714286,0.023435,1.383858,0.501937,8.964415,2.844530,1.940138,3.152847,1.094212,1.394828,-0.003072,0.098306,0.002010,0.002712,0.057111,3.131868,-0.041191,1.505910,0.482574,9.475275,2.884004,1.941538,3.194816,1.267593,1.452944,-0.020143,0.250890,0.008755,0.002810,0.056183,2.693179,0.031153,1.383758,0.494246,8.964411,2.866353,1.944306,3.151011,1.045461,1.381411,-0.003904,0.110762,0.002100,0.001495,1
0.004169,0.000101,0.004146,0.000103,0.012688,0.003403,0.005923,0.003950,850.000000,0.824919,0.885417,0.652842,1.000000,129.982756,0.622588,45.119148,25.503646,69.562146,0.051914,3.798343,-0.039293,1.826081,0.454790,9.488950,3.509546,2.039478,3.343743,1.506715,1.538173,-0.018837,0.248297,0.003300,0.001086,0.037293,2.527624,0.590957,2.574013,0.501341,8.743094,9.251679,2.461415,3.512337,0.982342,1.340714,-0.152138,0.668265,0.219964,0.222602,0.071497,2.245995,0.074433,1.213448,0.537885,7.908770,2.604764,1.892520,3.006502,0.948017,1.324229,-0.007091,0.145525,0.000229,0.003629,0.055590,3.569423,0.017437,1.818103,0.481997,9.516381,3.691229,2.058885,3.320663,1.545129,1.516776,-0.024772,0.282885,0.002919,0.005264,0.071633,2.353008,0.027201,1.226107,0.526438,7.922441,2.479300,1.868236,3.007696,0.972869,1.334016,-0.004181,0.112192,0.000440,0.003254,1
0.004103,0.000096,0.004081,0.000099,0.010321,0.001897,0.005550,0.002967,534.000000,0.804659,0.953571,0.695313,1.000000,91.840620,0.778529,34.370348,20.406935,62.795186,0.038761,4.226027,0.028868,2.203457,0.444294,9.518265,4.468844,2.157561,3.525523,1.708226,1.586461,-0.028555,0.312247,0.007202,0.003040,0.045391,3.230594,0.383535,2.713668,0.476217,10.239726,7.246184,2.356155,3.405999,1.297351,1.440537,-0.131960,0.618401,0.044346,0.077021,0.050530,2.871363,0.073913,1.569905,0.490239,8.972435,3.326448,2.017083,3.249423,1.146277,1.413256,-0.009696,0.176889,0.000019,0.002640,0.038521,4.490716,-0.022592,2.170465,0.421058,9.567639,4.271950,2.124394,3.499027,1.742333,1.594643,-0.044541,0.384256,0.002040,0.005800,0.051627,2.920325,0.047470,1.569103,0.493941,8.965854,3.199376,1.997784,3.238121,1.191350,1.428576,-0.008168,0.162565,0.002018,0.003533,1
0.004093,0.000097,0.004068,0.000099,0.011600,0.002539,0.005789,0.003350,511.000000,0.517504,0.962335,0.757037,1.000000,84.183766,0.884947,27.941652,23.909136,23.215068,0.041863,3.883028,-0.035243,1.913875,0.431502,7.795872,3.612001,2.054028,3.394646,1.443413,1.523567,-0.027786,0.303023,0.002226,0.005403,0.054867,2.816514,0.539607,2.717127,0.524768,10.298165,9.250547,2.381217,3.295392,1.282552,1.404822,-0.166247,0.675182,0.059200,0.022311,0.060769,2.549953,0.052069,1.343637,0.511527,8.685341,2.829094,1.936324,3.114673,1.037811,1.363339,-0.008851,0.165259,0.001263,0.002049,0.042323,3.569948,0.057734,1.952938,0.452523,7.865285,3.997396,2.093271,3.380590,1.374023,1.499602,-0.038610,0.354761,0.001702,0.000849,0.060727,2.621063,0.024556,1.353635,0.506325,8.684055,2.751557,1.919878,3.113031,1.058563,1.378872,-0.008691,0.163963,0.000581,0.003006,1
0.004163,0.000101,0.004139,0.000099,0.010770,0.002023,0.005590,0.003078,1521.000000,0.828098,0.945308,0.620816,1.000000,161.681241,0.722211,59.279638,33.231217,49.970204,0.047855,3.552402,0.030603,1.814685,0.459084,9.006550,3.776522,2.077906,3.388169,1.401718,1.507011,-0.014339,0.218843,0.003463,0.013737,0.056075,2.200873,0.576116,2.586589,0.574507,9.983988,8.183150,2.345430,3.331069,1.062474,1.334678,-0.133953,0.616965,0.047772,0.024021,0.078228,2.060513,0.034527,1.071591,0.546754,7.469338,2.207853,1.813774,2.888126,0.861694,1.281961,-0.001906,0.074188,0.001180,0.004713,0.048868,3.608150,0.014307,1.802496,0.464794,9.017241,3.711301,2.068972,3.392671,1.469588,1.513744,-0.010673,0.189493,0.004858,0.005283,0.079033,2.043187,0.040443,1.074380,0.554038,7.483763,2.215254,1.815239,2.884402,0.876758,1.285862,-0.002525,0.085394,0.002243,0.001433,1
0.004129,0.000095,0.004101,0.000099,0.011182,0.002225,0.005060,0.002789,618.000000,0.823162,0.959627,0.715278,1.000000,97.254834,0.804434,37.460248,21.270180,-74.327333,0.055794,3.058824,0.025514,1.570181,0.480649,8.905882,3.218593,1.994106,3.200244,1.217747,1.427307,-0.029629,0.303053,0.006353,0.008720,0.046290,4.343137,0.270053,3.087182,0.483771,10.958824,7.549285,2.345435,3.474482,2.010031,1.588760,-0.070888,0.475849,0.035129,0.018947,0.063655,2.325810,0.066457,1.247262,0.528721,9.438396,2.656189,1.905650,3.047655,0.963873,1.334800,-0.004852,0.121337,0.003232,0.002153,0.057985,3.070615,0.022648,1.534706,0.492194,8.933941,3.209759,1.994946,3.200929,1.288785,1.441685,-0.030304,0.307082,0.001450,0.006026,0.063865,2.376458,0.045875,1.249677,0.521095,9.444753,2.603416,1.895281,3.046862,0.967208,1.334527,-0.004987,0.123044,0.001868,0.002373,1
