@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute 'feature94' real
@attribute 'feature95' real
@attribute 'feature96' real
@attribute 'feature97' real
@attribute 'feature98' real
@attribute 'feature99' real
@attribute 'feature100' real
@attribute 'feature101' real
@attribute 'feature102' real
@attribute 'feature103' real
@attribute 'feature104' real
@attribute 'feature105' real
@attribute 'feature106' real
@attribute 'feature107' real
@attribute 'feature108' real
@attribute 'feature109' real
@attribute 'feature110' real
@attribute 'feature111' real
@attribute 'feature112' real
@attribute 'feature113' real
@attribute 'feature114' real
@attribute 'feature115' real
@attribute 'feature116' real
@attribute 'feature117' real
@attribute 'feature118' real
@attribute 'feature119' real
@attribute 'feature120' real
@attribute 'feature121' real
@attribute 'feature122' real
@attribute 'feature123' real
@attribute 'feature124' real
@attribute 'feature125' real
@attribute 'feature126' real
@attribute 'feature127' real
@attribute 'feature128' real
@attribute 'feature129' real
@attribute 'feature130' real
@attribute 'feature131' real
@attribute 'feature132' real
@attribute 'feature133' real
@attribute 'feature134' real
@attribute 'feature135' real
@attribute 'feature136' real
@attribute 'feature137' real
@attribute 'feature138' real
@attribute 'feature139' real
@attribute 'feature140' real
@attribute 'feature141' real
@attribute 'feature142' real
@attribute 'feature143' real
@attribute 'feature144' real
@attribute 'feature145' real
@attribute 'feature146' real
@attribute 'feature147' real
@attribute 'feature148' real
@attribute 'feature149' real
@attribute 'feature150' real
@attribute 'feature151' real
@attribute 'feature152' real
@attribute 'feature153' real
@attribute 'feature154' real
@attribute 'feature155' real
@attribute 'feature156' real
@attribute 'feature157' real
@attribute 'feature158' real
@attribute 'feature159' real
@attribute 'feature160' real
@attribute 'feature161' real
@attribute 'feature162' real
@attribute 'feature163' real
@attribute 'feature164' real
@attribute 'feature165' real
@attribute 'feature166' real
@attribute 'feature167' real
@attribute 'feature168' real
@attribute 'feature169' real
@attribute 'feature170' real
@attribute 'feature171' real
@attribute 'feature172' real
@attribute 'feature173' real
@attribute 'feature174' real
@attribute 'feature175' real
@attribute class {1,2,3,4,5,6 }
@data
275.000000,212.000000,113.000000,1.135982,0.750460,1.000000,0.623583,0.592822,23.581008,15.585074,51.737766,76.350000,0.898693,1.000000,1.000000,22.982906,157.090112,0.254212,0.921098,0.950672,0.973138,0.280279,0.571237,0.604274,0.055678,0.055678,0.240222,0.320704,0.897924,258.000000,7.000000,84.479951,13.746190,6.000000,6.000000,4.892798,18.630590,2.000000,7.000000,0.063857,5.405660,0.613818,1.695799,2.226504,3.393349,5.159601,-0.219138,0.759665,0.432408,10.792453,2.521802,19.626735,6.905660,102.000000,204.000000,112.000000,5.469865,0.745406,0.000000,0.202381,0.063837,31.394326,20.927780,56.042806,141.700000,0.302671,3.000000,35.621002,31.878633,36.623200,32.862516,0.268742,0.255433,1.358307,0.939051,0.552625,0.482295,0.552625,0.482295,0.359808,0.322006,0.359051,0.322182,0.375580,0.329182,0.137241,0.187546,0.137241,0.187546,0.105656,0.070909,0.104846,0.070860,0.446886,0.370452,212.529412,113.264706,5.117216,13.986243,0.083313,0.757516,0.221652,0.263736,0.102019,0.130209,0.129996,0.007814,0.007814,0.056318,0.062752,0.176557,7.000000,7.000000,7.000000,0.144167,0.747786,0.006655,0.000000,0.000000,0.000000,0.000000,0.027505,0.027932,0.017363,0.028592,0.865001,1.105423,0.678767,0.000000,0.000000,0.000000,0.000000,0.701381,0.712263,0.590350,0.729096,0.168776,0.282493,0.000000,0.000000,0.000000,0.000000,0.000000,0.156317,0.225521,0.128716,0.188297,0.079667,0.074830,0.689655,3.380952,0.931929,0.792035,0.809354,1.326248,0.304400,0.911565,2.681318,2.648438,0.483353,0.493828,-0.530465,-0.362681,0.933414,0.858814,0.696552,0.395238,9.206897,8.904762,2.454019,2.243619,12.543401,7.514739,3.863258,3.061224,6
231.000000,225.000000,107.000000,1.100419,0.632874,1.000000,0.583333,0.674715,20.172255,15.618464,-77.104063,65.592000,0.885057,1.000000,1.000000,30.687913,148.601712,0.371490,0.793943,0.937973,0.973138,0.409172,0.643297,0.715385,0.097924,0.097924,0.294865,0.297913,0.929243,258.000000,6.000000,101.291599,13.746190,7.000000,4.000000,9.000474,15.065962,8.000000,6.000000,0.103733,4.814371,0.556212,1.633033,2.353042,3.148720,4.440662,-0.225771,0.742591,0.502794,11.928144,2.373084,16.881064,5.382337,192.000000,222.000000,96.000000,2.769425,0.820474,0.000000,0.306220,0.121339,31.978112,18.281358,76.577932,141.012000,0.489796,2.000000,62.274238,45.577046,91.968012,71.734068,0.408303,0.338217,0.948643,0.729040,0.754579,0.629792,0.754579,0.629792,0.498194,0.364616,0.479000,0.373615,0.459585,0.363858,0.322344,0.260562,0.322344,0.260562,0.104707,0.057900,0.094832,0.059565,0.540171,0.390476,223.135417,101.177083,8.178266,18.901099,0.156288,0.546040,0.356899,0.381685,0.169199,0.210596,0.212149,0.016361,0.016361,0.081593,0.088182,0.270543,6.000000,6.000000,6.000000,0.221912,0.363480,0.005069,0.000000,0.029681,0.015857,0.039747,0.043021,0.096737,0.052622,0.131874,0.968343,1.125617,0.973232,0.000000,0.949781,1.014867,0.953923,0.917776,0.928675,0.918497,0.904280,0.185975,0.101594,0.000000,0.000000,0.054247,0.053331,0.088540,0.114437,0.146360,0.148988,0.174604,0.095619,0.072562,0.815603,2.166667,0.850700,0.502967,0.963080,1.264224,0.517378,0.914399,2.799789,2.846832,13.839610,10.821777,-0.428730,-0.212241,0.887334,0.708461,0.753901,0.539744,6.475177,5.904762,2.328744,2.104595,9.951511,5.109977,2.881646,1.690901,6
283.000000,232.000000,123.000000,1.130453,0.762361,1.000000,0.665882,0.768957,24.012645,15.539834,-76.329641,68.006000,0.933993,1.000000,1.000000,22.265934,163.900857,0.301832,0.803172,0.949939,0.973382,0.281847,0.579155,0.588156,0.110623,0.110623,0.226677,0.304607,0.908120,258.000000,8.000000,37.202939,15.065962,6.000000,8.000000,3.641182,22.294441,7.000000,8.000000,0.054649,9.228571,0.281873,1.901255,3.828481,3.505732,4.471196,-0.146579,0.655902,0.391183,10.866667,2.555207,16.115556,5.941066,196.000000,230.000000,134.000000,3.142345,0.683705,0.000000,0.278409,0.111285,32.017527,23.365064,-84.148306,148.770000,0.438970,6.000000,44.164836,35.787547,62.721369,52.802687,0.234676,0.213919,2.248670,1.411225,0.721368,0.473993,0.721368,0.473993,0.332066,0.269079,0.320007,0.269401,0.282051,0.251770,0.146032,0.151404,0.146032,0.151404,0.138375,0.072547,0.120245,0.070387,0.378510,0.323810,230.239796,126.474490,4.678795,16.954660,0.084107,0.841712,0.219333,0.259300,0.096959,0.128232,0.120615,0.019455,0.019455,0.049895,0.061906,0.179406,8.000000,8.000000,8.000000,0.186627,0.472365,0.004368,0.000000,0.017443,0.021971,0.008219,0.041866,0.030933,0.065211,0.150998,0.850671,1.202383,0.856208,0.000000,0.854682,0.861245,0.805462,0.911746,0.866129,0.852087,0.896838,0.264593,0.312276,0.000000,0.000000,0.020574,0.023279,0.015632,0.047902,0.076534,0.097317,0.174208,0.124975,0.129608,0.443662,0.988506,0.909955,0.583032,0.737267,1.025851,0.304354,0.544061,2.407534,2.335242,1.703072,2.392670,-0.515716,-0.223161,0.905343,0.681857,0.820423,0.698851,5.697183,4.942529,2.182504,1.884539,8.577316,3.732329,2.557627,1.211521,6
666.000000,93.000000,260.000000,1.025824,0.596277,1.000000,0.765517,0.827625,32.548989,26.129632,-52.452250,100.560000,0.950749,1.000000,1.000000,11.579243,161.754339,0.162393,0.407509,0.200244,0.452991,0.099821,0.242874,0.261783,0.056899,0.056899,0.029528,0.096503,0.323077,258.000000,18.000000,77.936087,40.275384,14.000000,6.000000,4.398051,62.486157,22.000000,18.000000,0.038442,2.954861,0.541258,1.425982,1.149197,3.511652,2.373021,-0.134243,0.631237,0.482911,9.274306,2.457482,9.754618,2.809305,2023.000000,113.000000,242.000000,2.031950,0.855405,0.000000,0.374977,0.213254,90.734828,46.996944,-52.584520,345.266000,0.711072,8.000000,48.940905,64.178268,232.081324,293.076202,0.100855,0.132601,0.792991,0.710444,0.239805,0.242002,0.239805,0.242002,0.119660,0.156915,0.114721,0.144872,0.109890,0.138950,0.070574,0.116239,0.070574,0.115263,0.022973,0.024953,0.020264,0.018371,0.125031,0.153602,95.251607,259.050914,1.459249,2.142033,0.057524,0.077932,0.089316,0.101465,0.062634,0.066844,0.064713,0.044567,0.044567,0.011338,0.014700,0.076526,18.000000,18.000000,18.000000,0.240532,0.495917,0.002204,0.006146,0.009707,0.018158,0.023830,0.030176,0.041304,0.057298,0.074730,0.981040,1.034268,0.891899,0.888098,0.892577,0.918348,0.945240,0.939155,0.938849,0.974057,0.994592,0.059244,0.046678,0.031690,0.046038,0.044369,0.044619,0.050408,0.034673,0.041182,0.058349,0.084158,0.214379,0.177112,0.366160,0.880024,0.805171,0.524655,0.688301,0.986705,0.254116,0.539746,2.083127,2.324092,5.660920,1.738843,-0.362399,-0.142378,0.777964,0.555103,0.835778,0.737479,5.116291,5.056147,1.811373,1.775922,3.386162,2.783491,0.960188,0.986946,2
756.000000,66.000000,230.000000,1.039267,0.645533,1.000000,0.750000,0.821164,35.564913,27.162066,3.795034,107.560000,0.949749,1.000000,1.000000,14.317461,203.513070,0.192674,0.496027,0.175824,0.493529,0.113631,0.269197,0.270085,0.052015,0.052015,0.028212,0.104233,0.357021,258.000000,14.000000,65.992647,40.275384,18.000000,4.000000,3.027656,66.892836,22.000000,14.000000,0.039218,1.666667,0.729395,1.147629,0.612378,3.411747,4.855643,-0.238996,0.777929,0.550595,9.461310,2.529366,10.644336,3.127090,4328.000000,52.000000,201.000000,1.364313,0.421418,0.000000,0.497471,0.221233,90.706224,82.258451,67.136396,495.820000,0.737183,7.000000,61.168743,81.186816,455.139691,608.370963,0.093284,0.127228,1.358987,1.871160,0.256654,0.258852,0.256654,0.263492,0.110413,0.146547,0.105162,0.140566,0.103053,0.134554,0.035165,0.102808,0.034188,0.099145,0.028536,0.023435,0.021923,0.019499,0.112821,0.149451,63.875462,210.867606,1.349172,2.816501,0.055808,0.099474,0.088226,0.100471,0.061322,0.067585,0.065498,0.046084,0.046084,0.010997,0.015156,0.079949,14.000000,14.000000,14.000000,0.250935,0.341461,0.001923,0.005880,0.011280,0.016141,0.025160,0.035508,0.059131,0.096042,0.156540,1.003740,1.017097,0.924986,0.908869,0.921101,0.919170,0.915079,0.978848,0.988102,0.987334,1.009692,0.142623,0.093687,0.021957,0.038857,0.053700,0.063407,0.065202,0.111904,0.129929,0.142742,0.156243,0.330421,0.305089,0.222621,0.390406,0.839608,0.714016,0.534447,0.699804,0.175583,0.289969,1.691338,1.822323,39.380703,1.150273,-0.452370,-0.313912,0.792588,0.705354,0.892133,0.848818,6.059063,6.050523,1.529578,1.544344,2.552944,2.334268,0.698391,0.707172,2
403.000000,46.000000,448.000000,1.010059,0.412566,1.000000,0.763258,0.806377,23.840716,21.717170,-39.623272,79.248000,0.935035,1.000000,1.000000,9.074237,82.364593,0.134432,0.594651,0.175336,0.427350,0.100825,0.204379,0.200977,0.059585,0.059585,0.029776,0.085818,0.276557,258.000000,36.000000,117.404068,21.301478,39.000000,3.000000,10.116732,22.302406,40.000000,36.000000,0.034439,2.687500,0.585510,1.273303,0.772242,3.488184,8.284873,-0.175126,0.701140,0.437553,8.044643,2.503428,9.983126,2.755944,417.000000,47.000000,463.000000,3.484597,0.877852,0.000000,0.320769,0.106743,54.839149,26.264268,87.173652,221.566000,0.454001,6.000000,32.704519,40.377535,58.190966,72.742371,0.115812,0.158791,0.643639,0.259177,0.285470,0.246398,0.285470,0.246398,0.144710,0.178662,0.139547,0.174442,0.133944,0.171184,0.071795,0.124054,0.069841,0.124054,0.036565,0.024942,0.033639,0.022231,0.157998,0.186813,46.956835,444.810552,1.488848,3.309361,0.058598,0.138387,0.097232,0.113350,0.063904,0.072030,0.071429,0.042776,0.042776,0.013105,0.018117,0.086294,36.000000,36.000000,36.000000,0.126542,0.704934,0.001716,0.003198,0.008666,0.005422,0.018163,0.017462,0.031369,0.033400,0.049129,1.014771,1.053610,0.715731,0.666732,0.722731,0.753647,0.757380,0.809062,0.817556,0.819287,0.890726,0.146302,0.035534,0.000000,0.047244,0.064508,0.071802,0.045986,0.074695,0.084202,0.101069,0.156896,0.124355,0.099011,0.404130,0.879464,0.850219,0.620634,0.704829,0.952005,0.254801,0.425044,2.410586,2.577356,7.288951,1.032664,-0.422141,-0.199649,0.851316,0.660277,0.808555,0.683482,6.103245,6.129464,2.129507,1.974472,4.983441,3.737703,1.346821,1.111747,6
376.000000,64.000000,465.000000,1.050374,0.674076,1.000000,0.824561,0.841427,25.551563,18.873964,76.431031,74.936000,0.951899,1.000000,1.000000,7.293773,78.216852,0.120147,0.291758,0.133578,0.438095,0.087877,0.208024,0.203175,0.060562,0.060562,0.019597,0.097002,0.277167,258.000000,40.000000,30.498412,22.302406,36.000000,4.000000,7.341270,37.262156,39.000000,40.000000,0.026511,3.572368,0.545432,1.439891,1.120672,3.717517,5.766232,-0.141436,0.657797,0.413119,8.144737,2.561360,12.130367,3.854733,408.000000,58.000000,477.000000,3.301298,0.877960,0.000000,0.341137,0.117749,52.806516,25.280232,-86.516621,208.668000,0.484848,7.000000,31.132357,37.903053,55.192187,71.291089,0.107692,0.156288,1.910827,0.395223,0.276923,0.321612,0.287424,0.353846,0.148249,0.180491,0.135275,0.174733,0.124786,0.165812,0.078144,0.132112,0.047375,0.124298,0.044998,0.031964,0.045374,0.032453,0.156777,0.188523,61.968137,466.181373,1.617757,3.051491,0.054823,0.126361,0.089168,0.117007,0.060505,0.069146,0.067103,0.042421,0.042421,0.012646,0.018521,0.081973,40.000000,40.000000,40.000000,0.240341,0.545657,0.001026,0.002801,0.005155,0.008641,0.014075,0.027561,0.037949,0.057900,0.058895,0.980592,1.184192,0.418810,0.380900,0.420615,0.503655,0.574239,0.702792,0.774166,0.787434,0.858186,0.198425,0.191301,0.000000,0.033062,0.115066,0.143410,0.231457,0.128734,0.167608,0.123126,0.051696,0.138960,0.146331,0.589286,0.911504,0.855289,0.645280,0.839692,0.972831,0.400475,0.538648,2.563205,2.483878,6.179237,4.467491,-0.430392,-0.254071,0.872844,0.727163,0.798214,0.722737,6.517857,5.761062,2.206872,1.968871,7.499681,4.199546,2.062491,1.366141,6
359.000000,429.000000,473.000000,1.019558,0.552866,1.000000,0.780435,0.900906,23.498482,19.580580,-17.695929,70.764000,0.949735,1.000000,1.000000,7.883517,78.082298,0.136203,0.198237,0.132357,0.446886,0.096140,0.217499,0.218681,0.067888,0.067888,0.018212,0.093545,0.293468,259.000000,130.000000,82.463466,42.981211,125.000000,4.000000,3.482587,48.208840,124.000000,130.000000,0.030839,2.612040,0.621012,1.320525,0.954061,3.626003,3.609179,-0.162445,0.687962,0.486268,8.123746,2.530445,11.171978,3.430745,4643.000000,455.000000,511.000000,1.576926,0.824468,0.000000,0.552738,0.232719,118.651140,67.145775,-1.448385,500.712000,0.657230,18.000000,56.033457,83.355070,410.871808,631.600510,0.069597,0.123810,3.848544,1.667104,0.273016,0.294506,0.290843,0.294506,0.100599,0.149650,0.088493,0.136033,0.078388,0.130647,0.054701,0.114042,0.049573,0.107448,0.030038,0.026419,0.029446,0.018846,0.098413,0.141880,451.209347,484.911695,1.341948,2.316158,0.041779,0.273990,0.091548,0.108696,0.050788,0.057243,0.054524,0.025003,0.024881,0.017490,0.021515,0.071920,130.000000,130.000000,130.000000,0.181883,0.443304,0.004314,0.011416,0.019364,0.027815,0.037650,0.049851,0.059124,0.071852,0.093425,0.984247,1.226616,0.910526,0.929920,0.908171,0.855278,0.852728,0.844745,0.816999,0.790546,0.801794,0.132800,0.176992,0.048111,0.063231,0.030829,0.033395,0.055723,0.063732,0.060847,0.076968,0.078677,0.299002,0.273177,0.222493,0.509979,0.897150,0.755432,0.519327,0.716388,0.184474,0.400686,1.710405,1.863060,36.210849,0.319605,-0.532897,-0.363276,0.844268,0.752525,0.905226,0.850072,3.458962,3.393754,1.555508,1.594263,4.102797,3.645615,1.086166,1.084088,6
931.000000,305.000000,458.000000,1.012731,0.512150,1.000000,0.760621,0.906095,37.179699,31.933487,59.586298,113.630000,0.963270,1.000000,1.000000,15.115507,216.772656,0.183455,0.286391,0.184127,0.374603,0.111143,0.232839,0.242735,0.069353,0.069353,0.027272,0.072468,0.293346,259.000000,126.000000,141.809022,48.681421,121.000000,6.000000,3.801624,55.814319,131.000000,126.000000,0.043404,1.961118,0.679900,1.272352,0.864097,3.424567,3.390309,-0.190161,0.717309,0.566650,10.235723,2.496098,10.270073,3.161397,6956.000000,322.000000,511.000000,1.602926,0.858295,0.000000,0.512224,0.223061,149.655075,76.796534,19.534942,625.998000,0.736435,28.000000,78.183640,106.267647,741.643238,968.040815,0.095482,0.125275,4.157791,2.366890,0.322589,0.357021,0.406593,0.357021,0.112819,0.153344,0.106619,0.139166,0.112088,0.135775,0.030769,0.095238,0.029548,0.091087,0.034543,0.032125,0.041863,0.025802,0.122833,0.151404,329.041978,479.019839,1.065463,2.879609,0.039408,0.200178,0.074193,0.102538,0.045197,0.053939,0.053262,0.026906,0.026906,0.013196,0.019179,0.067101,126.000000,126.000000,126.000000,0.216961,0.346819,0.003686,0.010504,0.017556,0.026222,0.038002,0.054715,0.064027,0.079015,0.142493,0.991579,1.058103,1.165291,1.159777,1.152069,1.140002,1.164510,1.132738,0.951645,0.844280,0.884192,0.145710,0.100950,0.017567,0.022969,0.018519,0.018597,0.027374,0.007522,0.140998,0.278013,0.185323,0.297642,0.251264,0.208603,0.480043,0.856534,0.676647,0.509481,0.733343,0.171813,0.364156,1.661885,1.887308,19.112677,0.430242,-0.560030,-0.376158,0.851782,0.764148,0.905775,0.843037,4.229523,4.220835,1.505223,1.574521,2.698645,2.486445,0.723631,0.737720,5
640.000000,256.000000,484.000000,1.013233,0.508301,1.000000,0.764636,0.892937,30.816460,26.538500,-23.344208,94.904000,0.955224,1.000000,1.000000,10.786081,123.121127,0.148474,0.299066,0.135287,0.370208,0.096304,0.192377,0.191697,0.068376,0.068376,0.017576,0.063685,0.236142,259.000000,131.000000,76.274745,53.427273,123.000000,4.000000,3.352847,55.814319,126.000000,131.000000,0.047206,1.534884,0.695624,1.148533,0.629152,3.277969,3.650651,-0.224305,0.751519,0.582469,8.193202,2.439617,8.545857,2.485796,1876.000000,238.000000,511.000000,2.048414,0.690360,0.000000,0.374003,0.164133,80.054237,57.916499,-65.052568,378.986000,0.634105,13.000000,50.268377,65.979978,203.273264,273.149949,0.092552,0.133089,4.661483,2.366413,0.256899,0.303053,0.262759,0.303053,0.116093,0.152379,0.108355,0.145602,0.104274,0.141880,0.033455,0.100611,0.031258,0.095238,0.038190,0.030487,0.040280,0.025593,0.121612,0.156044,255.692431,487.794243,1.417357,2.983075,0.043214,0.193519,0.081544,0.095914,0.049351,0.056497,0.056119,0.025115,0.025115,0.014579,0.017997,0.069508,131.000000,131.000000,131.000000,0.179605,0.583021,0.003169,0.006496,0.011062,0.016586,0.022102,0.028044,0.031395,0.040787,0.077734,0.875166,1.150103,0.990882,1.015485,1.037609,1.037158,0.987233,0.992654,0.981605,0.900185,0.628572,0.144653,0.164496,0.021597,0.022870,0.044741,0.034246,0.040943,0.035935,0.023230,0.094070,0.242577,0.240934,0.210906,0.261067,0.541694,0.929482,0.851901,0.579017,0.809992,0.201511,0.384166,2.102285,2.315157,1.528699,1.219235,-0.580164,-0.416763,0.906268,0.839762,0.879682,0.816031,6.376844,6.228830,1.915539,1.955060,7.131541,6.710403,1.864168,1.869517,5
851.000000,234.000000,381.000000,1.601104,0.901502,1.000000,0.472778,0.525911,54.038171,23.386338,39.010670,142.598000,0.808551,1.000000,1.000000,36.561662,276.774121,0.237790,0.499840,0.447863,0.572161,0.216341,0.325234,0.334799,0.094017,0.094017,0.101736,0.109221,0.416422,259.000000,116.000000,141.115244,20.704100,118.000000,6.000000,8.323744,44.544307,107.000000,116.000000,0.050728,1.291382,0.821407,1.093518,0.567369,3.209518,2.236087,-0.307670,0.837487,0.618605,9.214774,2.517807,11.000384,2.580353,2032.000000,253.000000,379.000000,2.877433,0.825366,0.000000,0.273118,0.100457,106.102144,59.905140,50.437694,504.170000,0.485022,6.000000,60.733335,79.610259,208.612704,298.975836,0.087668,0.135043,1.871785,0.436352,0.179487,0.244933,0.179487,0.485470,0.117473,0.153985,0.102664,0.147134,0.098168,0.142369,0.069841,0.120635,0.063248,0.113065,0.020692,0.020243,0.021150,0.025994,0.114286,0.152137,233.131890,381.534449,0.562271,0.701547,0.038339,0.125770,0.062678,0.062678,0.043801,0.044526,0.044078,0.031176,0.031176,0.008893,0.009241,0.050834,116.000000,116.000000,116.000000,0.213196,0.557896,0.000334,0.003267,0.005019,0.008801,0.011783,0.018912,0.025830,0.048281,0.106681,0.973517,1.108156,0.677913,0.737643,0.728544,0.745110,0.725558,0.753516,0.783390,0.824429,0.881200,0.107457,0.102796,0.000000,0.034316,0.068328,0.087116,0.100684,0.110487,0.093489,0.075011,0.075713,0.096283,0.079937,0.554434,1.279296,0.870254,0.675510,0.814981,1.107383,0.327002,0.694958,2.721448,2.929162,5.009949,2.321956,-0.391110,-0.194445,0.858838,0.693332,0.769304,0.667183,6.220924,5.932605,2.307050,2.211867,7.923577,6.336077,2.044020,1.635900,1
826.000000,249.000000,340.000000,1.055359,0.687726,1.000000,0.749546,0.848094,38.139348,27.688046,-6.063332,110.630000,0.956019,1.000000,1.000000,14.755800,209.784133,0.184615,0.211001,0.166789,0.470085,0.112640,0.253976,0.256410,0.076679,0.076679,0.022318,0.090997,0.337973,259.000000,107.000000,164.130311,44.544307,116.000000,5.000000,6.123128,44.988059,98.000000,107.000000,0.048863,1.395129,0.760566,1.107484,0.575601,3.267912,2.815254,-0.259356,0.789717,0.596155,8.810555,2.478361,10.237453,2.828307,1373.000000,277.000000,342.000000,1.985237,0.745546,0.000000,0.431083,0.151128,69.263518,46.160930,-10.368567,337.884000,0.588135,21.000000,57.779489,62.809526,188.192191,204.521131,0.117949,0.135531,1.428982,0.292182,0.222955,0.238828,0.245421,0.239560,0.149688,0.162719,0.137066,0.148959,0.132112,0.143101,0.093285,0.126496,0.093285,0.118193,0.024470,0.022490,0.024189,0.019708,0.152808,0.156532,259.628551,348.099782,1.034909,1.662934,0.039267,0.149067,0.065725,0.074307,0.044120,0.047921,0.047509,0.027792,0.027792,0.009981,0.012051,0.057436,107.000000,107.000000,107.000000,0.186920,0.484190,0.000637,0.005777,0.009722,0.017625,0.021429,0.033974,0.047384,0.075569,0.116773,0.957615,1.077461,0.874775,0.881308,0.889860,0.896287,0.919427,0.932928,0.942865,0.926395,0.926762,0.156180,0.156130,0.000000,0.034464,0.071009,0.089556,0.114889,0.122581,0.133336,0.137456,0.140523,0.107770,0.089304,0.484375,0.970270,0.855121,0.666927,0.766216,0.991290,0.291599,0.480270,2.568619,2.746066,24.755295,3.555604,-0.389597,-0.195024,0.844582,0.674482,0.785000,0.676645,5.504688,5.240541,2.207776,2.112198,6.192166,4.804302,1.634365,1.321614,1
802.000000,296.000000,379.000000,1.016393,0.546316,1.000000,0.760911,0.907407,34.942752,29.267323,-55.874849,105.388000,0.959904,1.000000,1.000000,15.038584,211.551166,0.200855,0.082000,0.178022,0.458120,0.119354,0.263780,0.273993,0.080098,0.080098,0.022929,0.088206,0.335409,259.000000,117.000000,99.562839,43.828056,121.000000,6.000000,5.742251,45.771698,109.000000,117.000000,0.042347,2.191429,0.617122,1.295088,0.865641,3.420294,2.056783,-0.185405,0.709476,0.526416,9.477143,2.465705,9.255192,2.875110,3258.000000,275.000000,405.000000,1.859952,0.864277,0.000000,0.407658,0.231071,110.809358,55.738821,-58.901722,420.928000,0.738357,17.000000,62.144568,86.073751,378.763621,506.239824,0.104274,0.140415,0.208316,0.402102,0.252015,0.361416,0.252015,0.361416,0.123794,0.171462,0.116256,0.155384,0.112576,0.146764,0.084737,0.126496,0.077656,0.125275,0.025265,0.037688,0.019361,0.028028,0.122833,0.155800,287.723143,385.530694,0.652029,0.973784,0.040983,0.148651,0.071766,0.077914,0.047376,0.050286,0.049759,0.032062,0.032062,0.011625,0.013476,0.062792,117.000000,117.000000,117.000000,0.255705,0.438042,0.002599,0.005723,0.012376,0.016884,0.026975,0.035387,0.048736,0.066517,0.091056,0.948845,1.040949,0.940804,0.981279,0.983458,0.965064,0.987462,1.002519,1.011358,0.998681,0.972655,0.081822,0.103198,0.044300,0.030649,0.034090,0.049944,0.046381,0.044134,0.055046,0.047785,0.062901,0.246211,0.206829,0.344994,0.693066,0.795052,0.560154,0.667705,0.897699,0.243438,0.435083,1.957729,2.146501,5.126845,0.892518,-0.351242,-0.151583,0.753792,0.547486,0.843293,0.764194,4.501605,4.439634,1.712000,1.691637,3.017648,2.451213,0.853171,0.816983,1
